Gene,Log2FC,p-value,adj_p-value,Significant,-log10(p-value)
PARP1,-0.1461049535705392,0.4188325950409717,,False,0.3779595273380186
STUM,-2.247927513443585,0.013364771211537334,,False,1.8740384714317484
ITPKB,-0.9978610892436652,0.0014421628101458322,,False,2.840985708023949
LOC121919015,0.736965594166206,0.17468781426411936,,False,0.7577373891351635
PSEN2,0.11608290355012585,0.2609845748990058,,False,0.5833851602257379
COQ8A,-0.08318746564443202,0.7923687454944767,,False,0.10107266327859689
CDC42BPA,-0.3583289021442617,0.13874012110072728,,False,0.857797930757961
LOC121924218,0.0,1.0,,False,-0.0
XDH,-3.1638759567695063,0.36160600721357344,,False,0.44176436337909647
LOC121924212,-1.2740119452080068,0.004573063758155967,,False,2.3397927435958574
EHD3,-0.7813597135246595,0.2769505906970677,,False,0.5575977042266191
CAPN14,-2.2611740638082667,0.00259210083225598,,False,2.586348108495646
GALNT14,-0.8221534342570642,0.09059140528891903,,False,1.042913003345861
LOC121914800,0.0,,,False,
CAPN13,2.0,0.009837544774494002,,False,2.007113277985212
LCLAT1,-0.06394915823034886,0.7841445077130698,,False,0.10560389507168974
LBH,-0.6598164954053694,0.15128017260506027,,False,0.8202179886488545
LOC121915812,0.0,,,False,
YPEL5,-0.4381593847331722,0.033854998715507095,,False,1.4703771983441285
LOC121919497,0.0,,,False,
LOC121919503,-0.4594316186372975,0.36124162163681117,,False,0.44220221681420907
LOC121919379,-2.3423921974470785,0.026488340557224835,,False,1.5769452485511883
CLIP4,0.26876751884893313,0.3668898428232942,,False,0.4354643113207913
PCARE,0.0,,,False,
TOGARAM2,1.53051471669878,0.12330988342703515,,False,0.9090021128138224
WDR43,0.2602018339594725,0.19785322966258634,,False,0.7036568561222815
LOC121920136,-0.263034405833794,0.6510442833793205,,False,0.18638947015194246
LOC121920137,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121920135,-0.5849625007211562,0.203110663720055,,False,0.6922672746591972
TRMT61B,-0.26865446938593607,0.3326143003796307,,False,0.47805908270984765
SPDYA,-1.0919224894410395,0.18259894358833456,,False,0.7385017393706359
PPP1CB,-0.22110656308711008,0.2486325204686644,,False,0.6044420674224746
PLB1,-2.1189410727235076,0.12817456295530588,,False,0.8921981547256563
FOSL2,-0.514573172829758,0.43878817842160145,,False,0.35774508145153
LOC121919458,0.0,,,False,
BABAM2,-0.0065474141113650575,0.9733949794115133,,False,0.011710898096106745
RBKS,1.6525880046515002,0.009737359164249334,,False,2.011558810667948
MRPL33,-0.4302047890323948,0.07732031161422405,,False,1.1117064043581084
TRNASTOP-UCA,0.0,,,False,
LOC121919511,-0.11729040790689638,0.757950061748971,,False,0.12035940732481476
LOC121924914,-0.37272669442088,0.08020813757308035,,False,1.095781567828039
SUPT7L,0.3789682445713236,0.08659677468822632,,False,1.0624982830541396
LRFN2,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
MOCS1,1.5808635608671793,0.005641269139069058,,False,2.2486231800433942
DAAM2,-0.1078749744636438,0.8318808075015515,,False,0.07993889528694632
KIF6,-0.23132554610645517,0.6018044802288594,,False,0.22054458340978242
LOC121915421,0.0,,,False,
LOC121924938,0.6026645024546151,0.26494357796397805,,False,0.5768466029985249
KCNK5,-0.07010889343801452,0.7589589541988856,,False,0.11978171085939443
SAYSD1,-0.8678267927013392,0.0015342895599288024,,False,2.8140926701054356
GLP1R,-2.444784842672896,0.20004055137250945,,False,0.698881957075238
DNAH8,2.136372441731286,0.016181150127656245,,False,1.7909906127396555
GLO1,0.9096383856900037,0.032518733905337306,,False,1.487866371707416
BTBD9,-0.08889170243496203,0.7107234838114,,False,0.14829933430963838
ZFAND3,0.1099676264766174,0.5327773272448744,,False,0.2734542651852659
LOC121937441,0.0,,,False,
MDGA1,2.1271119179033393,0.023302897675768746,,False,1.6325900718344641
LOC121918944,0.736965594166206,0.23538747727819,,False,0.6282166455437506
CCDC167,-0.36926123341786443,0.2478831018732229,,False,0.6057530779653326
CMTR1,0.44529670230568463,0.1263826096648227,,False,0.8983126811659643
AARS2,-0.4773935766244932,0.07443283530428833,,False,1.1282354374967198
TCTE1,-1.1650592462704963,0.1552173963568975,,False,0.809059605768489
TMEM151B,1.638600464323229,0.04530737844561507,,False,1.3438310660384527
NFKBIE,-2.1761975984578426,0.06057399504131556,,False,1.2177137823350148
LOC121924949,0.5563933485243848,0.3314194768907283,,False,0.479621972508076
SLC35B2,0.07865397135745589,0.7452115074821947,,False,0.12772044739169536
HSP90AB1,-0.23567356764285208,0.4916023700483736,,False,0.308386032017379
SLC29A1,-0.15941859296635208,0.6927939076746599,,False,0.15939594009421845
LOC121917799,0.7776075786635523,0.10609509334465153,,False,0.9743047007604603
LOC121917836,0.0,,,False,
CAPN11,0.34710948369506767,0.24310090746131305,,False,0.6142134199937468
TMEM63B,0.8578752980888122,0.01564380504098157,,False,1.8056576050283633
LOC121928897,2.169925001442312,0.03178557994533813,,False,1.4977698602202345
MRPL14,0.4387036899482144,0.13622283367455063,,False,0.8657500898703171
LOC121919557,0.0,,,False,
LOC121924955,0.6674246609131287,0.5886900999574082,,False,0.23011326768710197
VEGFA,0.5964214268059944,0.13712190071821515,,False,0.862893175396728
LOC121914859,0.0,,,False,
MRPS18A,-0.07904900005033433,0.7538739961255461,,False,0.1227012368362634
RSPH9,0.3349842477128089,0.4881966045671631,,False,0.3114052454490898
LOC121934079,0.13763782788714707,0.6638873685799208,,False,0.17790559435688424
LOC121934087,0.07232098709099866,0.8586450294752253,,False,0.06618633977945398
GTPBP2,-0.273720752030858,0.3934866885455873,,False,0.4050699550177047
POLH,-0.09321498418155993,0.8122262368702606,,False,0.09032298585812268
XPO5,-0.11250333684788494,0.625887144129893,,False,0.2035039688665594
POLR1C,0.06292819166155894,0.7818609284694872,,False,0.10687048910069358
FUT11,-0.595746176434397,0.016887395838061484,,False,1.7724373167023857
YIPF3,-0.11722515292258073,0.5379439205509818,,False,0.2692629962010634
LRRC73,0.362570079384708,0.26486701835109194,,False,0.5769721173535632
TJAP1,-0.7292252468883191,0.015529037443076222,,False,1.8088554628880544
LOC121930004,-0.909802191028422,0.17115915428922687,,False,0.7665998680658184
DLK2,-3.8777442499490022,0.08424836541040617,,False,1.0744385165708958
LOC121923688,0.0877301901829437,0.6605140251424673,,False,0.18011795628213625
ABCC10,-1.5457703707040462,0.020108156136229047,,False,1.696627751212043
LOC121919988,-0.3127905042218533,0.09820290166440634,,False,1.0078756796445962
FAM98A,0.4820221927862889,0.07413055338786952,,False,1.1300027578385843
RASGRP3,-0.9684452661251557,0.07227595702015467,,False,1.141006149040625
LTBP1,-0.5184335552385217,0.07974027212177648,,False,1.098322286597072
LOC121919389,0.0,,,False,
LOC121919388,0.0,,,False,
TTC27,0.1713873254949636,0.4956700284924298,,False,0.3048073406346413
BIRC6,-0.6599112187040799,0.018330522896564446,,False,1.7368251461750712
YIPF4,-0.16610575143783457,0.4840918926780565,,False,0.31507219063873554
NLRC4,-0.2254368857548572,0.6385368756532526,,False,0.194814017068877
LOC121919728,0.41503749927884376,0.17468781426411925,,False,0.7577373891351638
CDC42EP3,-2.5849625007211556,0.038593984502893086,,False,1.4134803818771788
LOC121919530,0.514573172829758,0.4960204359207876,,False,0.3045004303146413
LOC121919529,-0.5849625007211562,0.203110663720055,,False,0.6922672746591972
RMDN2,-0.23121309822754554,0.4571952037264869,,False,0.33989833428298155
LOC121924964,-3.4429434958487284,0.049979046173890235,,False,1.3012120364322366
LOC121936879,0.0,,,False,
LOC121936867,0.9392203699315775,0.03222187700298443,,False,1.4918491644662946
RNF212,-1.2223924213364477,0.15762335674016484,,False,0.8023794280153648
LOC121936873,0.0,,,False,
LOC121936862,-0.5175422600925099,0.35885891200097364,,False,0.44507626390906385
EIF2AK2,-1.111818809701358,0.016656946070765177,,False,1.7784046203476886
GPATCH11,-0.11931235934870088,0.5602887638806906,,False,0.25158808685519396
HEATR5B,0.2934762387167922,0.24223385379893161,,False,0.6157651613967979
STRN,0.09757030617467422,0.5964942678372798,,False,0.22439372543638905
VIT,-0.5493385909904349,0.35150196430121206,,False,0.45407224366608173
LOC121915043,0.0,,,False,
LOC121916550,-0.5314469913941542,0.21685872985183763,,False,0.6638230902310681
FEZ2,0.19561322500669043,0.3779887388946611,,False,0.4225211385457361
CRIM1,-0.20100404315230946,0.4644608480263006,,False,0.33305088921129117
SULT6B1,-2.440572591385981,0.05913101821075716,,False,1.228184642571908
CEBPZOS,0.22993594200485123,0.34601857416764487,,False,0.4609005877910315
CEBPZ,-0.2639367750975623,0.0740068620489446,,False,1.1307280098389632
NDUFAF7,0.35606614367303013,0.07957167326329065,,False,1.0992415093340027
PRKD3,0.23539697169280238,0.35854964300519954,,False,0.44545070557322164
QPCT,-0.6046945658453406,0.12989463917935049,,False,0.8864087721207242
SLC30A6,-0.359956974086197,0.0242305139904504,,False,1.6156373732810336
SPAST,-0.04455145073862532,0.8041801115955658,,False,0.09464667175922811
DPY30,-0.5519590633902176,0.02362117201708213,,False,1.6266985576994872
MEMO1,-0.1049739310006732,0.7370735932475055,,False,0.13248914776420376
SRD5A2,3.8446145406266865,0.005442911848796311,,False,2.264168699284129
AHCTF1,-0.0141618533653034,0.9314112032763822,,False,0.030858542555477778
LOC121924976,-0.6758252993523026,0.10403407521980725,,False,0.9828243890080017
SCCPDH,-1.5761071482281324,0.00191351597733007,,False,2.718167907185332
LOC121930350,-0.9505563768240002,0.06513007107372763,,False,1.186218447898221
LOC121919257,0.2367273374088219,0.4443316636948774,,False,0.35229273722507676
CNST,0.7920686759779425,0.04221160409875521,,False,1.374568143747018
TFB2M,0.3680217304377802,0.12609424554471635,,False,0.8993047325006731
SMYD3,-1.2353605539647479,0.0007499207499705089,,False,3.1249846295003496
LOC121919359,0.0,,,False,
KIF26B,-0.3025627700204314,0.6899879264390503,,False,0.16115850857690833
EFCAB2,0.5849625007211563,0.40856351691255444,,False,0.3887404167318636
HNRNPU,-0.006353904650055142,0.9761344360024626,,False,0.01049036594663503
LOC121918990,-0.34479121050859085,0.19086923479797563,,False,0.7192640675949299
DESI2,-0.31579126198948515,0.30553821591220254,,False,0.5149344616184965
CATSPERE,-1.7548875021634684,0.03225018323327298,,False,1.4914678135256656
ADSS2,-0.661175371055128,0.05843615639459475,,False,1.233318357274259
C1H1orf100,0.9175378398080274,0.27174747718970804,,False,0.565834479063837
ZBTB18,-0.9091210928726632,0.004487361043322891,,False,2.34800898667044
AKT3,-0.0718013507726436,0.7271992238064375,,False,0.13834659334049074
SDCCAG8,-0.5178483048626195,0.053563909837094775,,False,1.2711277296678452
LOC121919650,-0.9593580155026542,0.12047646347673077,,False,0.9190977894425395
CEP170,-0.1965277084881727,0.3983084230244417,,False,0.3997805094722761
PLD5,0.5849625007211561,0.3409951621513265,,False,0.46725178249104293
MAP1LC3C,-0.3785116232537298,0.4960204359207875,,False,0.3045004303146414
EXO1,-1.180992305345149,0.02575601955978423,,False,1.5891212537653796
WDR64,-1.115477217419936,0.22040387992934438,,False,0.6567807645522266
OPN3,1.415037499278844,0.10387502292186036,,False,0.9834888673730661
LOC121916445,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
PIGM,-1.121362501105203,0.0003125117855386066,,False,3.5051335997667263
RGS7,2.959173986541261,0.042653554796219205,,False,1.3700447683874712
GREM2,0.0,1.0,,False,-0.0
FMN2,0.0,,,False,
CHRM3,0.7935491225325739,0.024686046778968896,,False,1.6075484523743162
LOC121928776,0.0,,,False,
RYR2,-2.9466704975938733,0.01995696469463708,,False,1.6999055109750185
MTR,0.48063546268999957,0.2049553077843032,,False,0.6883408301575047
ACTN2,-1.84799690655495,0.0005317319180048614,,False,3.274307269726562
HEATR1,-0.2962126546281194,0.3252204744280863,,False,0.48782212097700384
LGALS8,-0.36584167817581204,0.19682141195847183,,False,0.7059276569739142
EDARADD,0.3625700793847084,0.6198685939720774,,False,0.20770036689111956
ERO1B,-0.2526568373652722,0.4121836786904842,,False,0.38490920905121573
GPR137B,-1.862397793323737,0.024919014425891017,,False,1.603469138492059
NID1,-1.8140933954555862,0.00922374092103391,,False,2.035092904124625
LYST,-1.7239682536373326,0.03825579492411748,,False,1.4173027693222693
GNG4,-0.040641984497345796,0.9476401997770048,,False,0.02335652438340306
B3GALNT2,-0.4643592969094783,0.15102612597713103,,False,0.8209479176985995
TBCE,-0.7719294723981989,0.0012700459464372832,,False,2.89618056729347
GGPS1,-0.2242396623582028,0.1744479082559654,,False,0.7583342336583359
ARID4B,-0.2059598257019335,0.2845336508379166,,False,0.5458663636837144
RBM34,-1.20170826716471,0.0011544541318954846,,False,2.9376233175414446
TOMM20,0.040912023219382476,0.8596596186713434,,False,0.06567347316880312
LOC121920140,-1.9740047914670558,0.004134531968238695,,False,2.383573645752461
LOC121919406,0.0,,,False,
LOC121919410,-0.5849625007211562,0.203110663720055,,False,0.6922672746591972
LOC121923259,-0.8365012677171206,0.25833487270243993,,False,0.5878169643261906
IRF2BP2,-0.0345384187044786,0.8843217731371187,,False,0.05338968196564923
LOC121916983,-1.3219280948873624,0.17796592231085204,,False,0.7496631503271904
LOC121916990,0.0,1.0,,False,-0.0
LOC121928309,-0.22239242133644802,0.36321746764912255,,False,0.43983327380401
TARBP1,0.12083254363897922,0.6320868634372039,,False,0.1992232354529961
LOC121928303,-0.5188436102079859,0.028259759798067257,,False,1.5488315338822682
SLC35F3,1.3625700793847084,0.34963340565535656,,False,0.4563870794738851
KCNK1,-3.232660756790275,0.020446414797981777,,False,1.689382832886714
MAP3K21,-0.33909642570490917,0.058081062333258916,,False,1.235965448760219
PCNX2,-1.4405725913859815,0.1203683037452939,,False,0.9194878595962471
NTPCR,0.294229027437388,0.36863088137940425,,False,0.4334082853652183
MAP10,-1.431716240425474,0.08208627208765748,,False,1.0857294671811966
SIPA1L2,-1.0793577916132842,0.044394231069416396,,False,1.3526734618110199
DISC1,-1.4728255538042223,0.0015526839058891489,,False,2.8089169485860714
TSNAX,-1.1126288551109056,0.00037224396861234985,,False,3.4291723302973316
EGLN1,-0.1763054854037005,0.3299491009672496,,False,0.48155305064931875
SPRTN,-1.4318271572426955,0.006838807093837375,,False,2.165019646488279
EXOC8,-0.31750555352779486,0.0782047936502009,,False,1.1067666255587674
RHOU,0.6188059556929506,0.047410249838506745,,False,1.324127756066849
LOC121922834,0.0,,,False,
RAB4A,-0.3277514115794524,0.1943001616612499,,False,0.7115268380592007
LOC121935240,0.5795490045347922,0.11343448041958179,,False,0.9452549138750216
ACTA1,0.36053093411110915,0.39160376037109845,,False,0.4071531465405622
NUP133,-0.4959759539524278,0.02781813863612349,,False,1.5556719328308486
LOC121919462,0.0,,,False,
ABCB10,-0.26978764619805595,0.23998044543370828,,False,0.6198241448976695
TAF5L,-0.6317196060847561,0.005420746865597387,,False,2.2659408726384296
URB2,0.4294176772491607,0.14851133041664163,,False,0.8282404113318816
GALNT2,-0.5282938550922545,0.0038101749969346827,,False,2.4190550772226076
PGBD5,5.054076672755793,0.050281259467239894,,False,1.2985938524494476
COG2,-0.467813448016166,0.18967799761563428,,False,0.7219830437466063
AGT,-0.3770028301514863,0.11581049332577215,,False,0.9362520883891099
CAPN9,0.9003726423563423,0.011755483509077121,,False,1.9297595034164827
C1H1orf198,0.08739063898916477,0.7114232225746236,,False,0.14787196249658885
TTC13,0.019081743050923805,0.9377260440199605,,False,0.02792402190700008
ARV1,0.9410232805276637,0.004803270285113195,,False,2.3184629744623293
FAM89A,-0.30075855525861606,0.0975895762528932,,False,1.010596567759625
TRIM67,-1.5600878320821265,0.00603225447096048,,False,2.2195203460171187
C1H1orf131,-1.3028691560138075,0.0009524102708191459,,False,3.0211759297979977
GNPAT,-0.08598496995809946,0.6988262489727923,,False,0.1556307906239377
PDCD2,0.9511559855099225,0.0043829122391924645,,False,2.358237225311367
LOC121919685,-0.41863614180546715,0.025272407574136256,,False,1.5973533830758808
PSMB1,0.34868233049749975,0.25646412160823573,,False,0.5909733825109543
FAM120B,0.7180395127311616,0.09710863483961615,,False,1.012742151178856
DLL1,1.2344652536370226,0.051311109891468976,,False,1.2897885911811529
ERMARD,-0.20142264748932437,0.4956004550865861,,False,0.30486830350359645
DYNLT2,0.0,1.0,,False,-0.0
WDR27,-0.5788623011847389,0.425151851760309,,False,0.3714559250020317
LOC121919493,0.0,,,False,
THBS2,-0.10962449117449857,0.8575985440612007,,False,0.06671596494925675
SMOC2,-1.9307373375628858,0.1321384894949472,,False,0.8789706620180806
LOC121921435,-0.9637254864706684,0.0786345483885058,,False,1.104386603096301
LOC121921441,1.007488361823782,0.006996607732337745,,False,2.155112474302337
LOC121921448,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121921433,0.0,,,False,
LOC121919808,-2.948161068480382,0.0010074794705096062,,False,2.99676379475036
LOC121919810,-0.8576178245678472,0.018336345262028663,,False,1.736687222139506
LOC121929373,-0.9391967209377992,0.017464920994557827,,False,1.7578333746243981
LOC121929358,0.07317215192486337,0.812376289765758,,False,0.09024276051853962
LOC121929366,5.091192685563425,0.05470094584201799,,False,1.2620051641525332
LOC121929384,2.6713772525386297,0.010275755695998192,,False,1.988186229545934
DACT2,3.5620079349818914,0.0007605832415481763,,False,3.118853247926978
FRMD1,-2.9986121258757574,0.002760584754769367,,False,2.5589989147206906
KIF25,-1.4714142044721976,0.07948889290075156,,False,1.0996935517072128
AFDN,-0.14582967728546414,0.5018043527582678,,False,0.2994655758418587
UNC93A,1.6780719051126378,0.036965120253051535,,False,1.4322078766394175
TTLL2,0.0,,,False,
LOC121917640,1.4594316186372973,0.18906330520760903,,False,0.72339275403318
CCR6,0.39592867633113915,0.6581542368202814,,False,0.1816723186192506
CEP43,-0.20375346807547334,0.39347303393237065,,False,0.4050850259876762
